id,active_time,journey_no,flight_code
2333730,1.53103102217e+12,3U8882,3U8882
2333467,1.53103499435e+12,ZH9405,CSZ9405
2333984,1.53103741091e+12,MU5322,CES5322
2334469,1.53103784924e+12,MU2226,CES2226
2264944,1.53104020428e+12,8L9608,LKE9608
2334211,1.53104121192e+12,3U8998,3U8998
2334189,1.53104253489e+12,MU2815,CES2815
2334426,1.53104670356e+12,EU2716,UEA2716
2334843,1.53104591996e+12,3U8878,3U8878
2332728,1.53104593574e+12,3U8878,3U8878
2332328,1.53104605246e+12,3U8640,3U8640
2334417,1.53104742277e+12,HU7247,CHH7247
2328014,1.53105065841e+12,CA4242,CA4242
2310208,1.53105483498e+12,ZH9569,CSZ9569
2334461,1.53105492614e+12,CZ6859,CSN6859
2328440,1.53105784172e+12,MU2413,CES2413
2333070,1.53105678035e+12,KN5217,CUA5217
2335302,1.53105711306e+12,CZ3427,CSN3427
2329857,1.53105721651e+12,CZ3427,CSN3427
2333205,1.53105985099e+12,CZ6471,CSN6471
2334357,1.53105997505e+12,DR6542,RLH6542
2320214,1.53106054853e+12,MU5411,CES5411
2334743,1.53106061798e+12,CZ3461,CSN3461
2334622,1.5310609185e+12,MU2686,CES2686
2333917,1.53106169936e+12,CA4226,CCA4226
2330120,1.5310618991e+12,EU2720,UEA2720
2331854,1.53106204923e+12,EU2232,UEA2232
2311258,1.53106237097e+12,MU5388,CES5388
2333196,1.53106319088e+12,MU5496,CES5496
2334087,1.53106408667e+12,CZ6409,CSN6409
2322346,1.53106415639e+12,CA4384,CCA4384
2328564,1.5310643009e+12,CZ6409,CSN6409
2333933,1.5310648025e+12,MU2006,CES2006
2320083,1.53106506101e+12,3U8174,CSC8174
2320928,1.53106515946e+12,MU2856,CES2856
2332694,1.53106549969e+12,EU2260,UEA2260
2334343,1.53106563029e+12,OZ323,AAR323
2335323,1.53106580693e+12,MU2230,CES2230
2334809,1.53106623513e+12,HX452,CRK452
2305193,1.53106628314e+12,CA4390,CCA4390
2335645,1.53106629652e+12,TV9826,TBA9826
2335648,1.53106631322e+12,ZH9411,CSZ9411
2333128,1.53106695295e+12,CA4438,CCA4438
2335121,1.53106713603e+12,3U8920,CSC8920
2335296,1.53106734258e+12,3U8920,CSC8920
2334310,1.53106735558e+12,EU2230,UEA2230
2323935,1.53106750717e+12,CZ9900,CSN9900
2334938,1.53106755329e+12,3U8942,CSC8942
2326960,1.53106776504e+12,CA4118,CA4118
2333916,1.53106786064e+12,3U8942,CSC8942
2335211,1.53106823214e+12,SC4540,
2323784,1.53106832828e+12,3U8906,3U8906
2329797,1.53106907717e+12,CA4536,CA4536
2334788,1.5310692709e+12,CA4238,CCA4238
2335359,1.53106929227e+12,CA4230,CCA4230
2334294,1.531069729e+12,ZH4328,CSZ4328
2333954,1.53107003504e+12,EU2724,UEA2724
2333523,1.53107004505e+12,EU6662,UEA6662
2323306,1.53107008471e+12,MU5417,CES5417
2335268,1.53107026055e+12,EU6662,UEA6662
2325802,1.5310704606e+12,CA4328,CA4328
2335301,1.53107065488e+12,TV9898,TBA9898
2327552,1.53107070176e+12,3U8862,3U8862
2332611,1.53107077230e+12,EU2724,UEA2724
2335569,1.53107086022e+12,EU2220,UEA2220
2334117,1.53107099797e+12,EU2224,UEA2224
2334867,1.53107107342e+12,TV9880,TBA9880
2335213,1.53107115903e+12,3U8994,CSC8994
2334041,1.53107162735e+12,EU2282,UEA2282
2335589,1.53107229783e+12,EU2282,UEA2282
2335467,1.53107241061e+12,3U8916,3U8916
2335217,1.5310727564e+12,8L9712,LKE9712
2334155,1.53107279172e+12,CA4376,CA4376
2330625,1.53107285042e+12,3U8916,3U8916
2334031,1.53107305995e+12,GJ8908,CDC8908
2334599,1.53107339949e+12,3U8892,3U8892
2335521,1.53107356022e+12,G52720,G52720
2335543,1.53107402403e+12,3U8714,CSC8714
2335607,1.53107403068e+12,G52646,G52646
2333295,1.53107420708e+12,3U8052,CSC8052
2333949,1.53107439102e+12,MU2194,CES2194
2279958,1.53107462578e+12,3U8548,3U8548
2328062,1.53107484689e+12,MU5278,CES5278
2329533,1.53107543138e+12,EU2766,UEA2766
2335555,1.53107544923e+12,EU2766,UEA2766
2333212,1.53107584533e+12,3U8758,CSC8758
2309161,1.53110000496e+12,ZH9361,CSZ9361
2335821,1.53110095179e+12,CZ3457,CSN3457
2330404,1.53110421344e+12,MF8401,CXA8401
2336133,1.53110275764e+12,CZ3447,CSN3447
2334831,1.531103329e+12,KN5215,CUA5215
2335861,1.53110359721e+12,HU7741,CHH7741
2336247,1.5311052701e+12,KN5215,CUA5215
2335831,1.53110388835e+12,KN5215,CUA5215
2312980,1.53110849248e+12,MF8423,CXA8423
2326183,1.53112007902e+12,MU5407,CES5407
2336768,1.5311184932e+12,TG618,THA618
2336542,1.53111953707e+12,8L9698,LKE9698
2330836,1.53112313431e+12,3U8628,3U8628
2336554,1.53112345356e+12,ZH9445,CSZ9445
2337191,1.53112588082e+12,CA4032,CCA4032
2336616,1.531126208e+12,CZ3359,CSN3359
2331890,1.53112890648e+12,CA3788,
2334313,1.53112928226e+12,3U8998,3U8998
2336521,1.53113033162e+12,EU6680,UEA6680
2337587,1.53113335949e+12,3U8964,3U8964
2337433,1.53113372835e+12,3U1616,
2333110,1.53113385835e+12,FM9403,CSH9403
2337073,1.5311343458e+12,NS3209,HBH3209
2337206,1.53113584995e+12,KN2307,CUA2307
2251197,1.53113790671e+12,CA1407,CA1407
2336888,1.53113911119e+12,MF8447,CXA8447
2335445,1.53114136652e+12,CZ6435,CSN6435
2332655,1.53114152401e+12,BK2779,OKA2779
2333237,1.53114268912e+12,TV9818,TBA9818
2336009,1.53114338766e+12,CZ3441,CSN3441
2331501,1.5311461018e+12,MU9698,CES9698
2337586,1.53114510663e+12,MU5853,CES5853
2337455,1.53114618868e+12,3U8052,CSC8052
2337622,1.53114803346e+12,CZ3729,CSN3729
2332848,1.53114675072e+12,NH947,ANA947
2336875,1.53114763914e+12,EU2720,UEA2720
2330841,1.53114818909e+12,ZH9409,CSZ9409
2338018,1.53114819027e+12,CA4438,CCA4438
2323369,1.53114840915e+12,MU2686,CES2686
2337205,1.53114851375e+12,MU5413,CES5413
2325706,1.53114914501e+12,CA4040,CCA4040
2305140,1.53114915327e+12,CA4312,CA4312
2338078,1.53114966981e+12,MU5855,CES5855
2333637,1.53114986962e+12,EU2730,UEA2730
2337581,1.53114993732e+12,EU2230,UEA2230
2338042,1.53115100228e+12,CA4238,CCA4238
2318147,1.53115224742e+12,CZ9904,CSN9904
2338064,1.53115240484e+12,ZH9490,CSZ9490
2329790,1.53115333387e+12,EU2272,UEA2272
2337969,1.53115511831e+12,CA4536,CA4536
2336815,1.5311535986e+12,CA4536,CA4536
2329583,1.53115385844e+12,EU2228,UEA2228
2326315,1.53115408286e+12,EU2228,UEA2228
2337731,1.5311540886e+12,EU2228,UEA2228
2337904,1.53115413233e+12,EU2246,UEA2246
2338085,1.53115484622e+12,3U8938,3U8938
2337711,1.531155213e+12,TV9880,TBA9880
2337856,1.53115522428e+12,TV9880,TBA9880
2338229,1.53115543415e+12,EU2724,UEA2724
2337510,1.53115563864e+12,TV9880,TBA9880
2337334,1.53115576560e+12,TV9906,TBA9906
2337690,1.53115607036e+12,MU5320,CES5320
2338113,1.53115630969e+12,CA4120,CA4120
2338097,1.53115718251e+12,CA4588,CA4588
2337937,1.53115721815e+12,CZ6119,CSN6119
2338244,1.53115732906e+12,ZH9545,CSZ9545
2338415,1.53115912155e+12,3U8714,CSC8714
2336652,1.5311583117e+12,3U8934,CSC8934
2338107,1.5311583432e+12,ZH9545,CSZ9545
2338063,1.53115837137e+12,3U8934,CSC8934
2338339,1.53115917511e+12,CA4230,CCA4230
2338409,1.53115941491e+12,CA4154,CA4154
2325882,1.53115958238e+12,EU2222,UEA2222
2338077,1.53115979072e+12,MU2825,CES2825
2338286,1.53115996221e+12,3U8862,3U8862
2335352,1.53116041998e+12,CA4022,CCA4022
2326187,1.5311621329e+12,EU2750,UEA2750
2338231,1.53116097785e+12,3U8916,3U8916
2338338,1.53116150586e+12,EU2766,UEA2766
2334907,1.5311615677e+12,3U8556,3U8556
2338398,1.53116223581e+12,EU2766,UEA2766
2312418,1.53116230991e+12,ZH9163,CSZ9163
2329958,1.53116232869e+12,EU2766,UEA2766
2338794,1.53118446957e+12,HU7085,CHH7085
2338659,1.53118892662e+12,KN5215,CUA5215
2338725,1.53118908081e+12,KY8321,KNA8321
2326777,1.53118858132e+12,9C8985,9C8985
2326811,1.53118858691e+12,9C8985,9C8985
2326965,1.5311885926e+12,9C8985,9C8985
2338646,1.53118913426e+12,KN5215,CUA5215
2336889,1.5311901565e+12,GX8965,CBG8965
2338605,1.53119039807e+12,CA1427,CA1427
2257319,1.53119333634e+12,CZ6673,CSN6673
2336568,1.53119478371e+12,CZ3855,CSN3855
2339044,1.53120392871e+12,CA4102,CA4102
2336338,1.53120564081e+12,HU7085,CHH7085
2338822,1.53120605134e+12,MU2252,CES2252
2338598,1.53121178845e+12,CZ6433,CSN6433
2323508,1.53121193507e+12,MU5847,CES5847
2335442,1.53121222929e+12,3U8998,3U8998
2338293,1.53122027108e+12,MF8451,CXA8451
2339455,1.53122298702e+12,TV9882,TBA9882
2339621,1.53122353363e+12,HU7247,CHH7247
2339765,1.53122354278e+12,TV9882,TBA9882
2338857,1.5312239918e+12,CA4212,CA4212
2339443,1.53122743823e+12,EU2288,UEA2288
2340833,1.53122863916e+12,CZ6249,CSN6249
2340834,1.53122916835e+12,CZ3433,CSN3433
2340343,1.53122953766e+12,CA4334,CA4334
2318849,1.53123015364e+12,MU2656,CES2656
2340517,1.53123256675e+12,3U8574,3U8574
2332889,1.5312310989e+12,DR5014,RLH5014
2325261,1.53123122162e+12,3U8706,CSC8706
2340986,1.53123152933e+12,CZ6471,CSN6471
2340910,1.53123190165e+12,DR5014,RLH5014
2340322,1.53123190447e+12,CZ6471,CSN6471
2340406,1.5312346392e+12,CA4210,CCA4210
2331831,1.53123358314e+12,CA4038,CCA4038
2340400,1.53123389312e+12,MU5411,CES5411
2339473,1.53123406981e+12,CA4460,CCA4460
2328887,1.53123442433e+12,CZ6249,CSN6249
2325127,1.53123454667e+12,CA4460,CCA4460
2340448,1.53123544704e+12,3U8966,3U8966
2338999,1.53123558965e+12,3U8966,3U8966
2340105,1.53123671370e+12,MU5280,CES5280
2340492,1.53123750926e+12,MU5415,CES5415
2327097,1.53123805823e+12,CZ3461,CSN3461
2336092,1.53124095607e+12,3U8912,CSC8912
2337789,1.53124209982e+12,CA4154,CA4154
2335073,1.53124121123e+12,ZH4154,CSZ4154
2340684,1.53124165282e+12,CZ6119,CSN6119
2340940,1.53124181762e+12,3U8970,CSC8970
2341124,1.53124234274e+12,TV9906,TBA9906
2338337,1.53124244271e+12,TV9906,TBA9906
2337236,1.53124262379e+12,3U8920,CSC8920
2341298,1.53124265169e+12,MU9696,CES9696
2340844,1.53124268481e+12,MU5596,CES5596
2331505,1.53124288488e+12,3U8770,CSC8770
2340103,1.5312429499e+12,EU2220,UEA2220
2340787,1.53124484634e+12,8L9620,LKE9620
2338832,1.53124373651e+12,EU2220,UEA2220
2333282,1.53124382431e+12,EU2240,UEA2240
2339503,1.5312443018e+12,CA4540,CCA4540
2339829,1.53124531379e+12,EU2240,UEA2240
2339354,1.53124550485e+12,EU6662,UEA6662
2341155,1.53124559072e+12,EU2772,UEA2772
2324852,1.53124615981e+12,TV9880,TBA9880
2339561,1.53124621729e+12,TV9880,TBA9880
2340410,1.53124628936e+12,TV9880,TBA9880
2327392,1.5312463134e+12,TV9880,TBA9880
2340118,1.53124686623e+12,3U8174,CSC8174
2341338,1.53124745706e+12,MU2825,CES2825
2340542,1.53124892068e+12,VN718,HVN718
2339597,1.53124956542e+12,EU2224,UEA2224
2341193,1.53124974442e+12,FD562,AIQ562
2340943,1.53125051431e+12,EU2222,UEA2222
2341407,1.53127688654e+12,9C8985,9C8985
2341865,1.53127782753e+12,CZ3447,CSN3447
2341370,1.53127810386e+12,HU7741,CHH7741
2341669,1.53128518842e+12,CZ3855,CSN3855
2340795,1.5312869843e+12,TV9878,TBA9878
2342139,1.53128540665e+12,CZ3855,CSN3855
2341143,1.53129542082e+12,CA4512,CCA4512
2341279,1.53129555728e+12,MU5282,CES5282
2342643,1.5312990738e+12,CZ6183,CSN6183
2338965,1.53130077047e+12,CA4328,CA4328
2341728,1.5313009872e+12,8L9630,LKE9630
2341365,1.53130125657e+12,8L9630,LKE9630
2342681,1.53130128011e+12,MU5847,CES5847
2312388,1.53130150333e+12,8L9630,LKE9630
2342736,1.53130151529e+12,CA4384,CCA4384
2340983,1.5313057334e+12,ZH9445,CSZ9445
2340955,1.53130702424e+12,3U8670,CSC8670
2341825,1.5313083485e+12,ZH4522,CSZ4522
2342225,1.53130853639e+12,MU2219,CES2219
2343083,1.53130914094e+12,3U8502,CSC8502
2341563,1.53130999150e+12,MU9743,CES9743
2342611,1.53131080191e+12,CZ3359,CSN3359
2342027,1.53131133849e+12,EU2704,UEA2704
2343184,1.53131227143e+12,CZ3241,CSN3241
2343267,1.53131433782e+12,MU9549,CES9549
2342703,1.53131487007e+12,TV6759,
2342060,1.5313142324e+12,MU9549,CES9549
2342574,1.53131432738e+12,MF8447,CXA8447
2342312,1.53131603674e+12,KN5217,CUA5217
2341332,1.53131768072e+12,TV9830,TBA9830
2338485,1.53131770171e+12,CZ3427,CSN3427
2342329,1.5313191055e+12,3U8334,CSC8334
2342656,1.53131985389e+12,GS7887,GCR7887
2340858,1.53132015517e+12,GS7887,GCR7887
2342782,1.53132250606e+12,3U8574,3U8574
2342709,1.53132259492e+12,3U8574,3U8574
2343170,1.53132259676e+12,CA4532,CA4532
2342892,1.53132267476e+12,CA4244,CA4244
2309666,1.53132337688e+12,MU5855,CES5855
2342316,1.53132351056e+12,3U8752,CSC8752
2343177,1.53132379631e+12,ZH4390,CSZ4390
2320431,1.53132495691e+12,CZ6455,CSN6455
2337443,1.53132553546e+12,MU2856,CES2856
2341870,1.53132564376e+12,8L9616,LKE9616
2343105,1.53132612338e+12,3U8890,3U8890
2343203,1.53132625967e+12,3U8662,CSC8662
2343834,1.53132640067e+12,ZH9411,CSZ9411
2343323,1.53132656048e+12,MU2472,CES2472
2343828,1.53132687215e+12,CA4040,CCA4040
2341039,1.53132865842e+12,EU2246,UEA2246
2343241,1.53132730723e+12,3U8920,CSC8920
2343899,1.53132869491e+12,CA403,CA403
2342229,1.53132880578e+12,EU2222,UEA2222
2343904,1.53132917693e+12,GJ8908,CDC8908
2343343,1.53132946777e+12,3U8736,3U8736
2340726,1.5313294744e+12,MU5417,CES5417
2343128,1.53133051371e+12,EU2282,UEA2282
2262015,1.53133055027e+12,CA4534,CCA4534
2342262,1.53133058617e+12,8L9945,8L9945
2343733,1.53133128035e+12,EU2282,UEA2282
2323036,1.53133154324e+12,CZ9013,CSN9013
2341349,1.53133174344e+12,CA4328,CA4328
2343364,1.53133274151e+12,TV9878,TBA9878
2343590,1.53133279413e+12,3U8758,CSC8758
2343274,1.53133363061e+12,TV9880,TBA9880
2340643,1.53133368674e+12,TV9880,TBA9880
2343776,1.53133380716e+12,3U8052,CSC8052
2342199,1.5313353192e+12,JT2639,LNI2639
2343145,1.53133533997e+12,MU2825,CES2825
2341799,1.53133540679e+12,MU2296,CES2296
2342567,1.53133557076e+12,FD562,AIQ562
2343151,1.531336026e+12,3U8862,3U8862
2336547,1.53133689539e+12,EU2766,UEA2766
2343713,1.53133695925e+12,EU2766,UEA2766
2342972,1.53135837673e+12,CA403,CA403
2344177,1.53135854861e+12,CA403,CA403
2343652,1.53136100665e+12,MU5841,CES5841
2327310,1.53136004655e+12,3U8896,3U8896
2343062,1.53136019508e+12,CZ3447,CSN3447
2343654,1.53136020156e+12,CZ3447,CSN3447
2342386,1.53136170819e+12,MU2805,CES2805
2343990,1.53136115187e+12,CA8221,CCA8221
2344005,1.53136373563e+12,G54454,
2342760,1.53136211386e+12,KY8321,KNA8321
2340382,1.53136215803e+12,9C8985,9C8985
2339594,1.53136361250e+12,CA8971,CCA8971
2343976,1.53136454486e+12,HO1269,DKH1269
2341982,1.53136691151e+12,MU2905,CES2905
2331480,1.53136806681e+12,CZ3767,CSN3767
2343360,1.53137055197e+12,CA4222,CCA4222
2343966,1.53136902854e+12,CA4216,CCA4216
2342939,1.53137723950e+12,CA412,CCA412
2345054,1.53138001402e+12,MU2094,CES2094
2345041,1.53138002753e+12,MU2094,CES2094
2344854,1.53138153275e+12,3U8428,CSC8428
2305416,1.53138336216e+12,,
2340252,1.53138382188e+12,JD5505,CBJ5505
2344423,1.53138678676e+12,EU2736,UEA2736
2343604,1.53139035856e+12,3U8696,CSC8696
2345030,1.5313922206e+12,HU7351,CHH7351
2343316,1.53139496627e+12,EU2710,UEA2710
2344753,1.53139346012e+12,HU7831,CHH7831
2344920,1.53139430946e+12,8L9628,LKE9628
2345428,1.53139824226e+12,3U8988,CSC8988
2338269,1.53139785242e+12,CZ6135,CSN6135
2315081,1.53139908565e+12,ZH9484,CSZ9484
2342833,1.53139973377e+12,A67101,A67101
2342188,1.53140262538e+12,CZ3433,CSN3433
2345111,1.53140367322e+12,MU5297,CES5297
2346319,1.53140408505e+12,3U8692,CSC8692
2345527,1.5314044823e+12,KN5217,CUA5217
2337997,1.53140621674e+12,CA4384,CCA4384
2345814,1.53140535254e+12,3U8064,CSC8064
2341895,1.53140552372e+12,DR5014,RLH5014
2337017,1.53140579046e+12,CZ3461,CSN3461
2345036,1.53140657365e+12,3U8894,3U8894
2345669,1.53140809641e+12,8L9610,LKE9610
2343565,1.53140830563e+12,8L9610,LKE9610
2342699,1.53140843364e+12,3U8748,CSC8748
2306569,1.5314089606e+12,MU5855,CES5855
2346170,1.53140915819e+12,MU5855,CES5855
2344684,1.53140985604e+12,TV9830,TBA9830
2346057,1.53140989294e+12,CA4390,CCA4390
2345771,1.53141000583e+12,3U8752,CSC8752
2343159,1.53141055779e+12,MU5415,CES5415
2345767,1.53141069098e+12,3U8752,CSC8752
2344451,1.53141085901e+12,CA4502,CA4502
2335695,1.53141333659e+12,CA4238,CCA4238
2346652,1.53141166098e+12,EU2270,UEA2270
2345343,1.53141185137e+12,CZ9900,CSN9900
2336900,1.53141217584e+12,CZ6119,CSN6119
2346152,1.5314127563e+12,CZ6119,CSN6119
2330413,1.53141293260e+12,CA4238,CCA4238
2345141,1.5314130095e+12,EU2238,UEA2238
2300561,1.53141302082e+12,3U8970,CSC8970
2344388,1.53141325263e+12,CA4182,CCA4182
2345616,1.53141332988e+12,3U8970,CSC8970
2345940,1.53141509821e+12,MU2825,CES2825
2346128,1.53141341294e+12,CZ6119,CSN6119
2344741,1.53141383539e+12,MU5496,CES5496
2346014,1.53141384381e+12,MU5496,CES5496
2344994,1.5314140003e+12,HU7347,CHH7347
2337872,1.53141427976e+12,EU2228,UEA2228
2346526,1.53141455279e+12,EU2246,UEA2246
2344637,1.53141504794e+12,3U8668,CSC8668
2331920,1.53141530463e+12,3U8862,3U8862
2346459,1.53141537371e+12,ZH4328,CSZ4328
2346522,1.5314154452e+12,EU2224,UEA2224
2346456,1.5314156087e+12,EU2246,UEA2246
2344339,1.53141566739e+12,TV9902,TBA9902
2346258,1.53141608602e+12,ZH9545,CSZ9545
2345637,1.53141674807e+12,TV9880,TBA9880
2346483,1.53141696713e+12,EU2766,UEA2766
2346728,1.53141724281e+12,EU2224,UEA2224
2345821,1.53141766345e+12,CA4246,CCA4246
2341136,1.53141767621e+12,CA4160,CCA4160
2342070,1.53141811094e+12,3U8712,CSC8712
2345361,1.53141812094e+12,3U8892,3U8892
2329856,1.53141848339e+12,ZH4392,CSZ4392
2343754,1.53141854104e+12,EU2276,UEA2276
2343981,1.53141858982e+12,CA4392,CA4392
2346455,1.53141880756e+12,GJ8730,CDC8730
2346560,1.53141881732e+12,EU2276,UEA2276
2344463,1.53142030914e+12,EU2750,UEA2750
2344788,1.531420287e+12,EU2750,UEA2750
2345405,1.53141904856e+12,EU2276,UEA2276
2343600,1.53141927749e+12,GJ8730,CDC8730
2343585,1.53141927764e+12,GJ8730,CDC8730
2343592,1.53141928955e+12,GJ8730,CDC8730
2346525,1.53142013462e+12,EU2208,UEA2208
2346216,1.5314204678e+12,EU6662,UEA6662
2343510,1.53142065069e+12,EU2240,UEA2240
2339580,1.53142068964e+12,EU2240,UEA2240
2339581,1.53142069565e+12,EU2240,UEA2240
2346120,1.53142087948e+12,EU2222,UEA2222
2341344,1.53142221184e+12,3U8548,3U8548
2345257,1.53142235897e+12,3U8844,3U8844
2346877,1.53144788224e+12,KY8321,KNA8321
2340196,1.53144748091e+12,KY8321,KNA8321
2345398,1.53144773149e+12,MU2805,CES2805
2346881,1.53145079114e+12,ZH9401,CSZ9401
2347370,1.53145308468e+12,MF8423,CXA8423
2347426,1.53145306942e+12,MF8423,CXA8423
2346802,1.53145320279e+12,MU4013,
2347440,1.53145362085e+12,MU9741,CES9741
2346955,1.53145502445e+12,MU5403,CES5403
2347535,1.53145567384e+12,CA4410,CCA4410
2347687,1.53145918086e+12,3U8648,CSC8648
2344222,1.53147085496e+12,CA4178,CA4178
2341028,1.53147156386e+12,CA4152,CA4152
2312723,1.53147412034e+12,MU5596,CES5596
2317783,1.53147872073e+12,BK2851,OKA2851
2346682,1.53147901203e+12,HU7831,CHH7831
2343245,1.53148066067e+12,CA1949,CCA1949
2328505,1.53148160112e+12,CA1949,CCA1949
2348144,1.53148169429e+12,GJ8679,CDC8679
2324858,1.53148337681e+12,FM9549,CSH9549
2338084,1.53148434517e+12,EU2272,UEA2272
2346436,1.53148649467e+12,MU2656,CES2656
2348422,1.53148836986e+12,MU9698,CES9698
2348427,1.53148837604e+12,MU9698,CES9698
2348848,1.53148690246e+12,EU2756,UEA2756
2330309,1.5314887156e+12,G56523,
2347827,1.53148973628e+12,CA1407,CA1407
2346101,1.53149350226e+12,CA1959,CCA1959
2349282,1.53149228715e+12,GS7887,GCR7887
2348197,1.53149458888e+12,EU2230,UEA2230
2349120,1.53149500261e+12,CA4438,CCA4438
2346416,1.53149544369e+12,CA4438,CCA4438
2347070,1.53149549891e+12,MI938,SLK938
2347825,1.53149587392e+12,MF3010,
2338148,1.53149623788e+12,8L9712,LKE9712
2348659,1.53149660326e+12,CZ9884,CSN9884
2348557,1.53149662004e+12,3U8894,3U8894
2348433,1.53149707284e+12,CA4040,CCA4040
2344648,1.53149737556e+12,MU5280,CES5280
2345455,1.53149778759e+12,MU2856,CES2856
2324021,1.53149789911e+12,BK2779,OKA2779
2348758,1.5314990109e+12,CA4502,CA4502
2348650,1.53149987531e+12,3U8752,CSC8752
2346973,1.53149997104e+12,CA4588,CA4588
2346672,1.53150005638e+12,3U8752,CSC8752
2349565,1.53150068024e+12,EU2772,UEA2772
2346159,1.53150077749e+12,CA4536,CA4536
2349001,1.53150204903e+12,MU2230,CES2230
2349382,1.53150210249e+12,EU2750,UEA2750
2349360,1.53150212337e+12,EU2750,UEA2750
2347578,1.53150233417e+12,ZH4328,CSZ4328
2336513,1.53150254114e+12,CA4328,CA4328
2336512,1.53150254770e+12,CA4328,CA4328
2336511,1.53150255304e+12,CA4328,CA4328
2349161,1.5315036596e+12,EU2222,UEA2222
2348605,1.5315038181e+12,ZH9411,CSZ9411
2349597,1.53150408881e+12,CA4376,CA4376
2349436,1.53150421798e+12,SC9443,
2346987,1.53150498054e+12,KY9411,
2348380,1.53150518139e+12,G52646,G52646
2349265,1.53150540616e+12,8L9945,8L9945
2349369,1.53150591315e+12,3U8706,CSC8706
2345079,1.53150614169e+12,EU2202,UEA2202
2344078,1.5315063911e+12,CZ6119,CSN6119
2347838,1.53150641176e+12,MU2657,CES2657
2348590,1.53150642147e+12,3U8706,CSC8706
2349412,1.53150647531e+12,GJ8908,CDC8908
2348762,1.53150688789e+12,MU5320,CES5320
2348461,1.53150697576e+12,3U8758,CSC8758
2349410,1.53150752238e+12,MU5320,CES5320
2345456,1.53150760179e+12,EU8758,
2347726,1.53150772247e+12,EU8758,
2348648,1.53150780572e+12,3U8758,CSC8758
2343806,1.53150790088e+12,CZ3377,CSN3377
2349459,1.53150791216e+12,3U3029,
2335678,1.5315079691e+12,EU2208,UEA2208
2349647,1.53150802089e+12,G52720,G52720
2345492,1.53150879593e+12,3U8842,CSC8842
2346619,1.53150880794e+12,3U8842,CSC8842
2347035,1.53150887182e+12,EU2208,UEA2208
2348562,1.53151004953e+12,MU2825,CES2825
2349435,1.5315340699e+12,TV9881,TBA9881
2347619,1.53153235216e+12,3U8896,3U8896
2349112,1.5315350427e+12,KY8321,KNA8321
2349726,1.53153443479e+12,KN5215,CUA5215
2346740,1.53153970203e+12,CZ3855,CSN3855
2350154,1.53153871137e+12,CA4508,CA4508
2312892,1.53154121131e+12,CA4310,CCA4310
2350052,1.53154558204e+12,CA4402,CCA4402
2350222,1.53155293607e+12,MF8441,CXA8441
2348203,1.53155673733e+12,CA4192,CCA4192
2349845,1.5315629571e+12,CA4188,CA4188
2348066,1.53156352369e+12,CA4520,CCA4520
2351245,1.53156499058e+12,MU5407,CES5407
2340779,1.53156782631e+12,MU5407,CES5407
2340049,1.53156843353e+12,HU7751,CHH7751
2343611,1.53157106e+12,3U8428,CSC8428
2348578,1.53157194852e+12,3U8878,3U8878
2347806,1.53157305563e+12,GY7117,CGZ7117
2351229,1.53157309207e+12,A67101,A67101
2349850,1.53157486335e+12,3U8692,CSC8692
2351274,1.5315758252e+12,MU5851,CES5851
2351197,1.53157598328e+12,QV883,LAO883
2351075,1.53157642431e+12,CA4516,CA4516
2344715,1.5315783362e+12,SC4713,CDG4713
2351418,1.5315793723e+12,CA4438,CCA4438
2349612,1.53158073656e+12,8L9610,LKE9610
2343794,1.53158218875e+12,MU5413,CES5413
2350551,1.53158325591e+12,3U8904,CSC8904
2346961,1.53158361129e+12,3U8174,CSC8174
2350478,1.53158385132e+12,CZ6135,CSN6135
2351457,1.53158439179e+12,CA4502,CA4502
2352051,1.53158538398e+12,3U8752,CSC8752
2351301,1.53158630583e+12,3U8752,CSC8752
2331029,1.53158633709e+12,3U8752,CSC8752
2295570,1.53158682084e+12,CA4040,CCA4040
2351176,1.53158686558e+12,CA4040,CCA4040
2351177,1.5315869086e+12,CA4040,CCA4040
2351812,1.53158741277e+12,EU2222,UEA2222
2351860,1.53158815829e+12,EU2224,UEA2224
2348683,1.531588745e+12,EU6662,UEA6662
2350524,1.53159052776e+12,EU2276,UEA2276
2351953,1.53159072976e+12,3U8668,CSC8668
2350623,1.53159094874e+12,CA4528,CA4528
2351527,1.53159135036e+12,CA4588,CA4588
2351302,1.53159446802e+12,3U8966,3U8966
2349725,1.53159704494e+12,CA4230,CCA4230
2352383,1.53161867609e+12,TV9881,TBA9881
2350583,1.53162225817e+12,KN5215,CUA5215
2352258,1.53162659786e+12,CZ6161,CSN6161
2330642,1.53162898094e+12,9C8887,9C8887
2352890,1.53162936823e+12,TV6237,
2352858,1.5316368245e+12,3U8652,CSC8652
2352095,1.53163964355e+12,ZH9565,CSZ9565
2352627,1.53164241839e+12,3U8882,3U8882
2351540,1.53164366341e+12,HO1097,DKH1097
2348776,1.53164483844e+12,CA4516,CA4516
2351960,1.53164614749e+12,CA4192,CCA4192
2352892,1.53164632726e+12,CA4308,CA4308
2346070,1.53165101659e+12,HU7731,CHH7731
2352912,1.53165128246e+12,FM9403,CSH9403
2228698,1.53165167673e+12,HU7731,CHH7731
2228697,1.53165168233e+12,HU7731,CHH7731
2228699,1.53165191551e+12,HU7731,CHH7731
2228700,1.53165195698e+12,HU7731,CHH7731
2352829,1.53165620801e+12,3U8156,CSC8156
2353554,1.53165630892e+12,CA1425,CA1425
