2283342,0701,11,18,52
2314766,0701,12,04,32
2308033,0701,13,21,38
2309352,0701,13,44,35
2311102,0701,14,48,34
2301014,0701,16,35,43
2315467,0701,16,40,17
2314380,0701,16,40,23
2313651,0701,16,52,26
2315011,0701,17,38,40
2306997,0701,19,03,35
2315137,0701,20,51,38
2311702,0701,21,14,26
2311214,0701,21,50,26
2315826,0701,21,51,32
2316371,0701,22,03,33
2315631,0701,22,31,35
2313434,0701,22,48,36
2309518,0701,22,55,15
2315762,0701,23,01,35
2315809,0701,23,03,23
2315460,0701,23,33,37
2312230,0701,23,08,28
2316284,0701,23,29,32
2316602,0701,23,48,29
2315280,0702,00,07,23
2312774,0702,00,10,26
2316040,0702,00,15,27
2286004,0702,00,22,60
2316680,0702,00,23,61
2316253,0702,00,35,32
2316297,0702,00,47,56
2316122,0702,00,47,41
2316195,0702,01,08,46
2315184,0702,01,19,33
2316732,0702,01,22,2
2316245,0702,01,31,19
2315859,0702,01,51,31
2300573,0702,01,51,31
2308616,0702,02,56,38
2316982,0702,09,13,47
2306609,0702,10,21,40
2269930,0702,10,43,41
2317144,0702,10,30,42
2267996,0702,10,41,39
2314100,0702,13,24,36
2317163,0702,14,34,55
2317209,0702,19,35,24
2315438,0702,20,34,38
2317811,0702,20,15,31
2318328,0702,20,15,31
2317606,0702,20,40,30
2318694,0702,22,03,34
2314956,0702,22,53,31
2252320,0702,22,55,67
2319249,0703,01,43,25
2318416,0703,01,59,14
2319436,0703,02,10,24
2319653,0703,09,27,42
2319688,0703,10,12,48
2319243,0703,12,53,37
2319379,0703,12,57,28
2319028,0703,12,59,30
2315103,0703,13,35,28
2311862,0703,13,36,44
2320298,0703,15,09,42
2320097,0703,14,59,46
2320747,0703,15,00,36
2318198,0703,16,08,32
2319264,0703,16,08,25
2309550,0703,17,13,40
2321200,0703,18,10,43
2320558,0703,19,00,30
2321843,0703,21,14,37
2316790,0703,21,42,37
2320440,0703,22,38,39
2310140,0703,22,16,17
2311117,0703,22,47,45
2312897,0703,22,49,38
2317597,0703,22,53,28
2321360,0703,23,03,38
2303396,0703,23,09,26
